step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint,_source_segment
445,True,4376,0.0538470819592475,0.0008372542943106,0.0002977316485157,1.1465598618087824e-05,0.0034327448229305,-0.0377632037270814,-0.0343304590787738,1.0,273.5,1.0,0.0,1.2190177254378796,1.2190177254378796,9179463.09375,0.2760104108601808,0.2760104108601808,0.0821923219668508,-0.0377632037270814,0.3886219018887901,0.0008372542943106,0.0002977316485157,1.1465598618087824e-05,0.2145618684589862,-1.0547610521316528,0.0,0.0,0.2,0.2,0.2,3.0,0.7890625,0.1660367065527613,190.1246109008789,199.419921875,288.77519607543945,5e-06,445,0,0.875,1.0,0.0,0.875,1.0,0.0,-0.0710184723138809,1.20761239528656,-2.4748666286468506,-0.0710184723138809,1.20761239528656,-2.4748666286468506,2237.71875,4096.0,643.0,0.0703125,427.8984375,1928.0,152.0,2237.71875,4096.0,643.0,0.0703125,0.0,685.5625,981.0,375.0,0.0,7,31,16.4453125,0.0625,0.9375,7.0,8,7.0,8.0,8,8,2.983957529067993e-05,1.302202332764864,17.721336521208286,3.830764368161909,11.466163558885455,256.2814763057977,88.67806734466285,3.633178487420082,256.2814763057977,581,2654,643.0,4096.0,2237.71875,152.0,1928.0,427.8984375,7.0,31.0,16.4453125,316.1139348950237,9.499676525592804e-05,2.9198266603052616,0.0030071809887886,33.6258338727057,352.6950963065028,3.660283982753754e-05,0.0898653959931201,8.03672293759315e-06,1.1036418747295087,374180,352.6950963065028,530.4581831708061,,training_metrics_prefix_grpo.csv
446,True,3968,0.0568504221737384,0.0013489053699231,-9.791823083560304e-05,1.2677116956183454e-05,0.0057501774572301,-0.0526685059303417,-0.046918328735046,1.0,248.0,1.0,0.0,1.1738814860582352,1.1738814860582352,8301102.0,0.3817135714925825,0.3817135714925825,0.0774971031087927,-0.0526685059303417,0.4709432938243195,0.0013489053699231,-9.791823083560304e-05,1.2677116956183454e-05,0.1777828317135572,-1.012543749064207,0.0,0.0,0.2,0.2,0.2,3.0,0.865234375,0.1653091530474929,190.1246109008789,199.419921875,288.97846603393555,5e-06,446,0,0.8984375,1.0,0.0,0.8984375,1.0,0.0,-0.1351042836904525,1.6201815605163574,-1.6201815605163574,-0.1351042836904525,1.6201815605163574,-1.6201815605163574,2187.203125,4096.0,740.0,0.078125,433.40625,2226.0,180.0,2187.203125,4096.0,740.0,0.078125,0.0,617.6875,879.0,423.0,0.0,9,31,17.0,0.0,1.0,7.1875,8,7.1875,8.0,8,8,3.091059625148773e-05,1.580772694200277,22.278255285695195,3.912225452862913,15.812222065404058,242.12494181096557,84.44103471122799,2.845540586858988,242.12494181096557,518,2336,740.0,4096.0,2187.203125,180.0,2226.0,433.40625,9.0,31.0,17.0,270.5220385771245,0.0001030229032039,2.7859597019851208,0.0030113290995359,32.310400223359466,305.65178430080414,3.765895962715149e-05,0.0899945971137451,8.387495890369896e-06,0.966281275948609,359026,305.65178430080414,587.3121284426531,,training_metrics_prefix_grpo.csv
447,True,5648,0.0595380291342735,0.0015825899754418,9.040520581038436e-05,0.0,0.0064721372764324,-0.0154982094536535,-0.0090260721335653,1.0,353.0,1.0,0.0,1.1830782033503056,1.1830782033503056,8731962.40625,0.1138551547192037,0.1138551547192037,0.1014866337693215,-0.0154982094536535,0.3061421241319204,0.0015825899754418,9.040520581038436e-05,0.0,0.0666397791355848,-1.018195539712906,0.0,0.0,0.2,0.2,0.2,3.0,1.0625,0.1639480401792056,190.1246109008789,199.419921875,289.55595779418945,5e-06,447,0,0.90625,1.0,0.0,0.90625,1.0,0.0,-0.1218915060162544,1.6201815605163574,-2.4748666286468506,-0.1218915060162544,1.6201815605163574,-2.4748666286468506,2006.3828125,4096.0,275.0,0.046875,430.5234375,2396.0,92.0,2006.3828125,4096.0,275.0,0.046875,0.0,685.75,980.0,353.0,0.0,5,31,15.953125,0.0,1.0,7.25,8,7.25,8.0,8,8,3.088638186454773e-05,0.7919208873063326,20.730049334466457,3.856771154518356,10.929157303646209,231.76236869767308,61.56910229883215,7.225580034777522,231.76236869767308,521,4096,275.0,4096.0,2006.3828125,92.0,2396.0,430.5234375,5.0,31.0,15.953125,256.08403405174613,0.0001061391085386,2.710554225370288,0.0031058546155691,31.158473547548056,289.9888327475637,3.784894943237305e-05,0.0904210867532075,9.013110003886076e-06,0.9971459601652,344593,289.9888327475637,594.148741410276,,training_metrics_prefix_grpo.csv
448,True,4992,0.0519864410161972,0.0007691826585869,0.0003263907634618,0.0,0.0039598000294063,-0.0076173644629307,-0.0036575646372511,1.0,312.0,1.0,0.0,1.137931227684021,1.137931227684021,8563904.65625,0.0557373082265257,0.0557373082265257,0.0866186928702488,-0.0076173644629307,0.1149729156101552,0.0007691826585869,0.0003263907634618,0.0,0.0407155947759747,-0.9775317348539828,0.0,0.0,0.2,0.2,0.2,3.0,0.791015625,0.1605697522473788,190.1246109008789,199.419921875,289.74170684814453,5e-06,448,0,0.8984375,1.0,0.0,0.8984375,1.0,0.0,-0.0979827344417572,0.5400605201721191,-2.4748666286468506,-0.0979827344417572,0.5400605201721191,-2.4748666286468506,1871.671875,4096.0,710.0,0.0703125,423.6171875,1605.0,180.0,1871.671875,4096.0,710.0,0.0703125,0.0,573.4375,990.0,305.0,0.0,9,31,16.2421875,0.0625,0.9375,7.1875,8,7.1875,8.0,8,8,3.1499192118644714e-05,1.5225523691624403,14.410207940265536,3.7980004532873854,9.4235153850168,218.93227655813095,76.51334504695842,4.255699237808585,218.93227655813095,329,1671,710.0,4096.0,1871.671875,180.0,1605.0,423.6171875,9.0,31.0,16.2421875,241.4552888032049,9.686872363090516e-05,2.4843662716448307,0.0030188858509063,28.54984985291958,272.5240841750056,3.9676204323768616e-05,0.0912211552810124,9.645803967442574e-06,1.0078526417858569,312974,272.5240841750056,574.2134698800031,,training_metrics_prefix_grpo.csv
449,True,4656,0.0529649145901203,0.0011434622538217,0.0001057816792808,2.041438619926339e-05,0.0042049906041938,-0.019840020337142,-0.0156350295292213,1.0,291.0,1.0,0.0,1.1165669821202755,1.1165669821202755,8331910.5,0.1466049030423164,0.1466049030423164,0.0920330731283106,-0.019840020337142,0.2229221348676612,0.0011434622538217,0.0001057816792808,2.041438619926339e-05,0.0564133552834391,-0.9611783884465694,0.0,0.0,0.2,0.2,0.2,3.0,1.01953125,0.163040746715796,190.1246109008789,199.419921875,289.5533752441406,5e-06,449,0,0.921875,1.0,0.0,0.921875,1.0,0.0,-0.0790731757879257,1.20761239528656,-2.4748666286468506,-0.0790731757879257,1.20761239528656,-2.4748666286468506,1960.8203125,4096.0,356.0,0.0078125,393.46875,954.0,100.0,1960.8203125,4096.0,356.0,0.0078125,0.0,641.3125,1003.0,325.0,0.0,5,31,15.3515625,0.0,1.0,7.375,8,7.375,8.0,8,8,5.546398460865021e-05,0.8800366576761007,8.542303809896111,3.478033064122428,7.942106166854501,240.12947232834995,79.53886407421669,4.006037902086973,240.12947232834995,520,2777,356.0,4096.0,1960.8203125,100.0,954.0,393.46875,5.0,31.0,15.3515625,280.1361012458801,0.0001030284911394,2.592857951298356,0.0033147931098937,30.00389214791357,312.76534241996706,3.79364937543869e-05,0.0900820305095687,9.95215196036244e-06,1.1161467866441426,333073,312.76534241996706,532.4646865009179,,training_metrics_prefix_grpo.csv
450,True,4488,0.064447209239006,0.001332769588771,0.0002293493347451,0.0,0.0048742850485723,-0.0362281715497374,-0.0313538867339957,1.0,280.5,1.0,0.0,1.082505315542221,1.082505315542221,8038147.34375,0.2666691318154335,0.2666691318154335,0.0803669659117805,-0.0362281715497374,0.2976026231942228,0.001332769588771,0.0002293493347451,0.0,0.1342080137692392,-0.936526633799076,0.0,0.0,0.2,0.2,0.2,3.0,0.85546875,0.1670084194236997,190.1246109008789,199.419921875,295.76448822021484,5e-06,450,0,0.8203125,1.0,0.0,0.8203125,1.0,0.0,-0.0714350789785385,1.6201815605163574,-2.4748666286468506,-0.0714350789785385,1.6201815605163574,-2.4748666286468506,2420.421875,4096.0,408.0,0.140625,500.2421875,1666.0,136.0,2420.421875,4096.0,408.0,0.140625,0.0,606.0,948.0,320.0,0.0,5,31,19.1484375,0.0625,0.9375,6.5625,8,6.5625,8.0,8,8,3.2335519790649414e-05,1.1737300734966991,14.429312504827976,4.507823497347999,6.263017829507589,281.1820496805012,90.11937878174648,4.436930872499943,281.1820496805012,736,4007,408.0,4096.0,2420.421875,136.0,1666.0,500.2421875,5.0,31.0,19.1484375,315.29006797261536,0.0001014247536659,3.0314118172973394,0.0030228141695261,35.02422162517905,353.3823220580816,3.922358155250549e-05,0.0904126201660868,7.803186956353418e-06,1.0176753405998933,387382,353.3823220580816,548.1060820245702,,training_metrics_prefix_grpo.csv
451,True,4520,0.0546803511679172,0.0013458586399792,-0.0001281230786389,5.147422143636504e-06,0.0048396099591627,-0.009480553882895,-0.004640943952836,1.0,282.5,1.0,0.0,1.2306834533810616,1.2306834533810616,10001576.0,0.0699319061823189,0.0699319061823189,0.0745801535251935,-0.009480553882895,0.1366548245493389,0.0013458586399792,-0.0001281230786389,5.147422143636504e-06,0.0353411303367465,-1.0402700677514076,0.0,0.0,0.2,0.2,0.2,3.0,0.880859375,0.166201494563025,190.1246109008789,199.419921875,307.37997817993164,5e-06,451,0,0.9375,1.0,0.0,0.9375,1.0,0.0,-0.0726053863763809,0.935412585735321,-2.4748666286468506,-0.0726053863763809,0.935412585735321,-2.4748666286468506,2272.0,4096.0,742.0,0.0078125,483.859375,1848.0,208.0,2272.0,4096.0,742.0,0.0078125,0.0,629.375,876.0,325.0,0.0,9,31,18.578125,0.0,1.0,7.5,8,7.5,8.0,8,8,3.01506370306015e-05,1.7902498152107,16.495089242234826,4.332845852666651,11.435112327337263,262.758905377239,84.7998678049189,14.05416564643383,262.758905377239,325,3042,742.0,4096.0,2272.0,208.0,1848.0,483.859375,9.0,31.0,18.578125,286.2152744885534,0.000112859532237,2.834071967750788,0.0030870083719491,33.26139248907566,322.354094306007,4.8920512199401855e-05,0.089562579404904,8.312352903658815e-06,0.984179943636366,371376,322.354094306007,576.0373554422067,,training_metrics_prefix_grpo.csv
452,True,7392,0.0480940975248813,0.0008360711185559,-0.0001298135775869,0.0,0.0051380845543462,-0.026840958482353,-0.0217028739862144,1.0,462.0,1.0,0.0,1.180392898619175,1.180392898619175,8809519.59375,0.1968074275646358,0.1968074275646358,0.1484125589950567,-0.026840958482353,0.3982790761970777,0.0008360711185559,-0.0001298135775869,0.0,0.0727723834570497,-1.01167007163167,0.0,0.0,0.2,0.2,0.2,3.0,0.9140625,0.1638128655749088,190.1246109008789,199.419921875,291.9581451416016,5e-06,452,0,0.8984375,1.0,0.0,0.8984375,1.0,0.0,-0.081015795469284,0.7245674133300781,-2.4748666286468506,-0.081015795469284,0.7245674133300781,-2.4748666286468506,1980.0078125,4096.0,517.0,0.015625,416.765625,1707.0,108.0,1980.0078125,4096.0,517.0,0.015625,0.0,686.5,926.0,398.0,0.0,5,31,16.703125,0.0625,0.9375,7.1875,8,7.1875,8.0,8,8,3.118067979812622e-05,0.9730998296290636,16.11207531578839,3.765970608219504,10.427616318687797,226.07945587299764,61.7659519106528,4.361866321414709,225.84226444549856,475,2639,517.0,4096.0,1980.0078125,108.0,1707.0,416.765625,5.0,31.0,16.703125,264.7522825449705,9.755976498126984e-05,2.6735661327838898,0.0030245520174503,30.678085893392563,298.1391178891063,4.0123239159584045e-05,0.0898825590979322,8.861520122146923e-06,1.0446308314162684,341313,298.1391178891063,572.4055977903449,,training_metrics_prefix_grpo.csv
453,True,8952,0.0742222517728805,0.0009986536970245,-2.2082734631112544e-05,7.489514700864674e-06,0.0046285176704259,-0.0334817946422845,-0.0288532763315743,1.0,559.5,1.0,0.0,1.1889871284365654,1.1889871284365654,8384475.09375,0.2451010653749108,0.2451010653749108,0.1459699392120511,-0.0334817946422845,0.2729188644864022,0.0009986536970245,-2.2082734631112544e-05,7.489514700864674e-06,0.1036083737853914,-1.0295991599559784,0.0,0.0,0.2,0.2,0.2,3.0,0.765625,0.1618531463427099,190.1246109008789,199.419921875,308.2536811828613,5e-06,453,0,0.8359375,1.0,0.0,0.8359375,1.0,0.0,-0.1175995245575904,1.20761239528656,-0.935412585735321,-0.1175995245575904,1.20761239528656,-0.935412585735321,1957.4140625,4096.0,473.0,0.0625,499.734375,2477.0,129.0,1957.4140625,4096.0,473.0,0.0625,0.0,691.9375,995.0,381.0,0.0,7,31,16.6796875,0.0625,0.9375,6.6875,8,6.6875,8.0,8,8,3.2471492886543274e-05,1.2257953993976116,22.480288902297616,4.584426812056336,9.887425983324649,198.629582952708,52.40648984149448,9.1248870883137,198.629582952708,404,3309,473.0,4096.0,1957.4140625,129.0,2477.0,499.734375,7.0,31.0,16.6796875,235.2282206285745,9.501539170742036e-05,2.667250104248524,0.0030290074646472,31.253701709210876,269.18211418017745,4.045665264129639e-05,0.092162002226992,8.932042524106114e-06,0.938851165355178,339117,269.18211418017745,629.9025494929643,,training_metrics_prefix_grpo.csv
454,True,7216,0.0588602051138877,0.0011283347412245,-4.977925527782645e-05,1.1311857178952778e-05,0.0056071562285069,0.0,0.0056071562285069,1.0,451.0,1.0,0.0,1.2003013044595718,1.2003013044595718,10351038.375,0.0,0.0,0.1523417349599085,0.0,0.0,0.0011283347412245,-4.977925527782645e-05,1.1311857178952778e-05,0.0,-1.0182410702109337,0.0,0.0,0.2,0.2,0.2,3.0,0.873046875,0.1618226259844739,190.1246109008789,199.419921875,308.9459419250488,5e-06,454,0,0.953125,1.0,0.0,0.953125,1.0,0.0,-0.1299960166215896,0.7245674133300781,-2.4748666286468506,-0.1299960166215896,0.7245674133300781,-2.4748666286468506,1882.09375,4096.0,143.0,0.0390625,412.078125,1458.0,44.0,1882.09375,4096.0,143.0,0.0390625,0.0,654.625,980.0,357.0,0.0,3,31,15.5234375,0.0,1.0,7.625,8,7.625,8.0,8,8,3.4188851714134216e-05,0.3713399581611156,13.006304901093245,3.6783197487529833,2.66394822858274,231.32922645658252,74.90895577760239,13.006304901093245,222.7480863649398,590,4096,143.0,4096.0,1882.09375,44.0,1458.0,412.078125,3.0,31.0,15.5234375,267.8621565382928,9.529292583465576e-05,2.4869068656116724,0.0030547808855772,29.490170888602734,299.8711605221033,3.852322697639465e-05,0.0908228238022874,9.408010118808752e-06,1.1118856847356366,324700,299.8711605221033,541.3991786250258,,training_metrics_prefix_grpo.csv
455,True,4464,0.0487521775066852,0.0008822647614579,-0.0001560246896588,1.4902241673553362e-05,0.0063801446667639,-0.0436858139000833,-0.037305669276975,1.0,279.0,1.0,0.0,1.028702225536108,1.028702225536108,8883347.625,0.32759181689471,0.32759181689471,0.0785397113603679,-0.0436858139000833,0.4166922408928404,0.0008822647614579,-0.0001560246896588,1.4902241673553362e-05,0.1255363856907934,-0.8641790635883808,0.0,0.0,0.2,0.2,0.2,3.0,0.822265625,0.1625026718142478,190.1246109008789,199.419921875,309.5420150756836,5e-06,455,0,0.90625,1.0,0.0,0.90625,1.0,0.0,-0.1020279005169868,2.4748666286468506,-1.6201815605163574,-0.1020279005169868,2.4748666286468506,-1.6201815605163574,2081.3125,4096.0,751.0,0.1015625,426.0,2330.0,180.0,2081.3125,4096.0,751.0,0.1015625,0.0,605.1875,918.0,323.0,0.0,9,31,16.6875,0.0,1.0,7.25,8,7.25,8.0,8,8,3.219582140445709e-05,1.628651199862361,22.21312555298209,3.8847949595510727,12.017157772555947,254.44719498604536,83.10012169189577,3.532644798979163,254.44719498604536,419,1611,751.0,4096.0,2081.3125,180.0,2330.0,426.0,9.0,31.0,16.6875,278.3863648045808,8.655525743961334e-05,2.595131538808346,0.0030159875750541,31.670069377869368,312.68412879295647,4.3001025915145874e-05,0.0920984243493781,8.770669246272359e-06,1.0449624816243537,343872,312.68412879295647,549.8712092094936,,training_metrics_prefix_grpo.csv
456,True,7136,0.0584926642477512,0.0018322668674954,0.0001645161826502,5.210938979871571e-06,0.0018352932820562,-0.0232157646969426,-0.0213804712693672,1.0,446.0,1.0,0.0,1.185873311012983,1.185873311012983,9520026.1875,0.1720769158564508,0.1720769158564508,0.1264978230826307,-0.0232157646969426,0.3515274181272348,0.0018322668674954,0.0001645161826502,5.210938979871571e-06,0.1092016157926991,-1.0028615444898603,0.0,0.0,0.2,0.2,0.2,3.0,0.916015625,0.1644672133804766,190.1246109008789,199.419921875,309.3123321533203,5e-06,456,0,0.9609375,1.0,0.0,0.9609375,1.0,0.0,-0.0827309414744377,0.353552371263504,-2.4748666286468506,-0.0827309414744377,0.353552371263504,-2.4748666286468506,2170.578125,4096.0,205.0,0.03125,478.734375,2269.0,47.0,2170.578125,4096.0,205.0,0.03125,0.0,694.3125,981.0,328.0,0.0,3,31,18.1796875,0.0,1.0,7.6875,8,7.6875,8.0,8,8,3.333576023578644e-05,0.4332845825701952,20.641770401969552,4.350671592706931,4.427185336127877,193.16711581870916,55.83136149319762,2.839629977941513,193.16711581870916,632,1967,205.0,4096.0,2170.578125,47.0,2269.0,478.734375,3.0,31.0,18.1796875,238.80333961732688,9.44286584854126e-05,2.834503849968314,0.0030988790094852,33.06982078589499,274.7388746663928,4.073046147823334e-05,0.0901807463905553,8.450581690742024e-06,0.8595180561678083,366706,274.7388746663928,667.3718825653634,,training_metrics_prefix_grpo.csv
457,True,4568,0.0585412457585334,0.0019961577290814,0.0001531402199361,5.645889814331895e-06,0.0092958805907983,-0.0532772681908682,-0.043981387047097,1.0,285.5,1.0,0.0,1.197608403861523,1.197608403861523,8482684.1875,0.3874134211800992,0.3874134211800992,0.0724011196072424,-0.0532772681908682,0.4899602930543908,0.0019961577290814,0.0001531402199361,5.645889814331895e-06,0.1981274173595011,-1.0426580272614956,0.0,0.0,0.2,0.2,0.2,3.0,1.22265625,0.1645199504338647,190.1246109008789,199.419921875,309.52596282958984,5e-06,457,0,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.1523782163858413,0.935412585735321,-2.4748666286468506,-0.1523782163858413,0.935412585735321,-2.4748666286468506,2262.1171875,4096.0,821.0,0.046875,499.3125,2259.0,174.0,2262.1171875,4096.0,821.0,0.046875,0.0,625.9375,950.0,375.0,0.0,9,31,18.0625,0.0,1.0,7.125,8,7.125,8.0,8,8,5.418248474597931e-05,1.584638508036733,21.8957040887326,4.556546060790424,18.000691505149007,251.61400050669909,82.38328557975183,4.189136626198888,251.61400050669909,421,1780,821.0,4096.0,2262.1171875,174.0,2259.0,499.3125,9.0,31.0,18.0625,294.55784009210765,0.0001103430986404,2.8867524303495884,0.0031171571463346,33.52679368853569,331.0027038063854,4.413537681102753e-05,0.0906935996833284,8.43224690693792e-06,1.0172917382157467,369671,331.0027038063854,558.4108464205069,,training_metrics_prefix_grpo.csv
458,True,4552,0.0657923221588134,0.0010660565585567,-1.2603084542206489e-05,1.0371564258093711e-05,0.0041538673758623,-0.031330881814938,-0.0271770142935565,1.0,284.5,1.0,0.0,1.2105370685458183,1.2105370685458183,8525847.59375,0.2315488653257489,0.2315488653257489,0.0676989668178252,-0.031330881814938,0.410925525347961,0.0010660565585567,-1.2603084542206489e-05,1.0371564258093711e-05,0.1258311183191836,-1.0578186996281147,0.0,0.0,0.2,0.2,0.2,3.0,0.82421875,0.1660040723289654,190.1246109008789,199.419921875,309.8741607666016,5e-06,458,0,0.90625,1.0,0.0,0.90625,1.0,0.0,-0.0715077966451644,1.20761239528656,-2.4748666286468506,-0.0715077966451644,1.20761239528656,-2.4748666286468506,2355.3671875,4096.0,775.0,0.046875,518.3046875,1433.0,169.0,2355.3671875,4096.0,775.0,0.046875,0.0,620.9375,964.0,322.0,0.0,9,31,18.328125,0.0,1.0,7.25,8,7.25,8.0,8,8,7.255561649799347e-05,1.469009818509221,13.337874170392752,4.659004710192676,17.70893807709217,330.1705771628767,90.82877057754376,3.544237818568945,330.1705771628767,479,2310,775.0,4096.0,2355.3671875,169.0,1433.0,518.3046875,9.0,31.0,18.328125,383.9907562248409,0.0001020245254039,2.942854288965464,0.0030906368046998,34.47603728249669,421.4498558398336,3.8722530007362366e-05,0.0904961250777539,8.112610290917318e-06,1.2736560986869778,380967,421.4498558398336,451.9719187480057,,training_metrics_prefix_grpo.csv
459,True,5968,0.0725186690688133,0.0021001009899919,-1.52199174863199e-05,1.623045864107553e-05,0.0066819592902902,-0.0290305606613401,-0.0223486014001537,1.0,373.0,1.0,0.0,1.2817781753838062,1.2817781753838062,9042511.53125,0.2103854704182595,0.2103854704182595,0.1143086467667778,-0.0290305606613401,0.3747470851570331,0.0021001009899919,-1.52199174863199e-05,1.623045864107553e-05,0.1556544811464846,-1.10641960054636,0.0,0.0,0.2,0.2,0.2,3.0,1.0859375,0.1600895043741744,190.1246109008789,199.419921875,310.3773078918457,5e-06,459,0,0.8984375,1.0,0.0,0.8984375,1.0,0.0,-0.2252926975488662,2.4748666286468506,-2.4748666286468506,-0.2252926975488662,2.4748666286468506,-2.4748666286468506,1868.6796875,4096.0,587.0,0.0859375,444.828125,2572.0,186.0,1868.6796875,4096.0,587.0,0.0859375,0.0,609.25,996.0,330.0,0.0,7,31,15.5,0.0,1.0,7.1875,8,7.1875,8.0,8,8,3.013573586940765e-05,1.6477574035525322,24.611918354406956,4.129714389215224,11.358580000698566,203.58772862143812,63.756877119711135,7.262413945049047,203.58772862143812,365,2333,587.0,4096.0,1868.6796875,186.0,2572.0,444.828125,7.0,31.0,15.5,231.38364793546495,0.0001026783138513,2.5474185552448034,0.0030665714293718,29.14457168057561,263.108714774251,4.075653851032257e-05,0.0918879851204401,9.668389467555242e-06,0.967359340173606,317175,263.108714774251,602.745143337685,,training_metrics_prefix_grpo.csv
460,True,3048,0.0736338794231414,0.0018890581632149,-0.0001089932857212,0.0,0.0068980488576926,0.0,0.0068980488576926,1.0,190.5,1.0,0.0,1.1551063507795334,1.1551063507795334,9408223.5625,0.0,0.0,0.0511092195837495,0.0,0.0,0.0018890581632149,-0.0001089932857212,0.0,0.0,-0.9807007163763046,0.0,0.0,0.2,0.2,0.2,3.0,0.884765625,0.1604077306535611,190.1246109008789,199.419921875,310.6616325378418,5e-06,460,0,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.1845997869968414,0.7245674133300781,-2.4748666286468506,-0.1845997869968414,0.7245674133300781,-2.4748666286468506,1954.765625,4096.0,751.0,0.03125,545.125,2081.0,166.0,1954.765625,4096.0,751.0,0.03125,0.0,507.625,918.0,354.0,0.0,9,31,17.3125,0.0625,0.9375,6.9375,8,6.9375,8.0,8,8,3.393925726413727e-05,1.477276999503374,19.842186897993088,4.946860705676954,14.644986305385828,191.46316105499864,60.01766322349431,18.583800304681063,191.46316105499864,423,4096,751.0,4096.0,1954.765625,166.0,2081.0,545.125,9.0,31.0,17.3125,221.56567647121847,0.0001256428658962,2.5035782493650918,0.0030605643987655,28.86673679947853,252.9719231799245,4.975683987140656e-05,0.0915863547222228,9.710343729624931e-06,0.8855188700340453,315186,252.9719231799245,622.9663672514088,,training_metrics_prefix_grpo.csv
461,True,4576,0.0514093302190303,0.0011434492353146,-8.013013120944379e-05,5.7742054195841774e-06,0.0024039931886363,-0.0278493170626461,-0.0254453238740097,1.0,286.0,1.0,0.0,1.4445174261927605,1.4445174261927605,10516993.875,0.2025226950645446,0.2025226950645446,0.0872694398396282,-0.0278493170626461,0.1609083079904076,0.0011434492353146,-8.013013120944379e-05,5.7742054195841774e-06,0.1122448965907096,-1.2495801821351051,0.0,0.0,0.2,0.2,0.2,3.0,0.908203125,0.1638091386651389,190.1246109008789,199.419921875,310.5302124023437,5e-06,461,0,0.9609375,1.0,0.0,0.9609375,1.0,0.0,-0.0467192120850086,0.5400605201721191,-2.4748666286468506,-0.0467192120850086,0.5400605201721191,-2.4748666286468506,2094.4765625,4096.0,695.0,0.03125,428.0625,1719.0,189.0,2094.4765625,4096.0,695.0,0.03125,0.0,639.625,1000.0,369.0,0.0,9,31,16.75,0.0,1.0,7.6875,8,7.6875,8.0,8,8,3.2490119338035583e-05,1.6672056540846825,14.793731950223446,3.807553171383916,13.885624723508954,353.8248059172183,92.64339523397211,7.744129611179233,353.8248059172183,383,2848,695.0,4096.0,2094.4765625,189.0,1719.0,428.0625,9.0,31.0,16.75,382.6612004972994,9.973905980587006e-05,2.732580803334713,0.0030200220644474,31.610311578959227,417.0362417772412,3.680400550365448e-05,0.0903242083607195,8.629497419591682e-06,1.4273449903477504,349965,417.0362417772412,419.5858356441511,,training_metrics_prefix_grpo.csv
